province;red;green;blue;name;x
1762;66;142;134;Province_1762;x
1763;147;206;54;Province_1763;x
1764;228;174;70;Province_1764;x
1765;69;174;70;Province_1765;x
1766;150;206;70;Province_1766;x
1767;231;110;70;Province_1767;x
1768;72;174;70;Province_1768;x
1769;217;190;70;Province_1769;x
1770;90;158;150;Province_1770;x
1771;171;206;70;Province_1771;x
1772;236;158;70;Province_1772;x
1773;77;174;86;Province_1773;x
1774;222;222;70;Province_1774;x
1775;239;94;70;Province_1775;x
1776;160;207;70;Province_1776;x
1777;209;159;70;Province_1777;x
1778;66;191;86;Province_1778;x
1779;163;223;70;Province_1779;x
1780;228;127;86;Province_1780;x
1781;85;191;86;Province_1781;x
1782;214;191;86;Province_1782;x
1783;87;175;166;Province_1783;x
1784;168;223;86;Province_1784;x
1785;233;175;86;Province_1785;x
1786;90;191;102;Province_1786;x
1787;235;223;86;Province_1787;x
1788;236;111;86;Province_1788;x
1789;189;223;86;Province_1789;x
1790;238;175;86;Province_1790;x
1791;111;175;166;Province_1791;x
1792;176;208;87;Province_1792;x
1793;225;128;87;Province_1793;x
1794;82;192;103;Province_1794;x
1795;227;192;87;Province_1795;x
1796;100;176;183;Province_1796;x
1797;181;224;103;Province_1797;x
1798;230;144;103;Province_1798;x
1799;103;192;103;Province_1799;x
1800;184;224;55;Province_1800;x
1801;233;112;55;Province_1801;x
1802;106;192;119;Province_1802;x
1803;251;176;39;Province_1803;x
1804;124;176;119;Province_1804;x
1805;205;224;55;Province_1805;x
1806;238;144;55;Province_1806;x
1807;111;192;119;Province_1807;x
1808;240;209;55;Province_1808;x
1809;225;81;55;Province_1809;x
1810;194;241;55;Province_1810;x
1811;243;161;55;Province_1811;x
1812;116;209;119;Province_1812;x
1813;197;241;55;Province_1813;x
1814;230;129;71;Province_1814;x
1815;119;209;119;Province_1815;x
1816;200;193;55;Province_1816;x
1817;121;193;135;Province_1817;x
1818;218;241;71;Province_1818;x
1819;235;161;71;Province_1819;x
1820;124;209;55;Province_1820;x
1821;205;225;55;Province_1821;x
1822;238;97;71;Province_1822;x
1823;127;209;55;Province_1823;x
1824;208;178;71;Province_1824;x
1825;65;194;151;Province_1825;x
1826;210;178;71;Province_1826;x
1827;227;146;71;Province_1827;x
1828;132;226;71;Province_1828;x
1829;213;210;71;Province_1829;x
1830;230;82;87;Province_1830;x
1831;215;178;87;Province_1831;x
1832;216;146;71;Province_1832;x
1833;137;226;71;Province_1833;x
1834;234;194;87;Province_1834;x
1835;235;114;87;Province_1835;x
1836;140;226;71;Province_1836;x
1837;221;178;71;Province_1837;x
1838;78;210;151;Province_1838;x
1839;239;194;87;Province_1839;x
1840;224;163;87;Province_1840;x
1841;49;163;87;Province_1841;x
1842;226;211;87;Province_1842;x
1843;227;99;87;Province_1843;x
1844;148;195;87;Province_1844;x
1845;229;163;87;Province_1845;x
1846;86;147;167;Province_1846;x
1847;151;195;103;Province_1847;x
1848;232;131;103;Province_1848;x
1849;73;163;87;Province_1849;x
1850;234;195;87;Province_1850;x
1851;91;147;167;Province_1851;x
1852;172;211;55;Province_1852;x
1853;237;179;55;Province_1853;x
1854;78;163;87;Province_1854;x
1855;175;211;55;Province_1855;x
1856;224;100;55;Province_1856;x
1857;65;180;103;Province_1857;x
1858;242;180;103;Province_1858;x
1859;99;148;183;Province_1859;x
1860;164;212;55;Province_1860;x
1861;229;148;55;Province_1861;x
1862;86;180;103;Province_1862;x
1863;247;212;39;Province_1863;x
1864;232;84;71;Province_1864;x
1865;169;228;71;Province_1865;x
1866;250;164;39;Province_1866;x
1867;91;180;103;Province_1867;x
1868;188;228;71;Province_1868;x
1869;237;116;71;Province_1869;x
1870;94;180;103;Province_1870;x
1871;207;196;55;Province_1871;x
1872;112;165;135;Province_1872;x
1873;177;229;71;Province_1873;x
1874;226;165;71;Province_1874;x
1875;83;197;119;Province_1875;x
1876;196;229;55;Province_1876;x
1877;229;101;71;Province_1877;x
1878;102;197;119;Province_1878;x
1879;215;165;55;Province_1879;x
1880;120;181;135;Province_1880;x
1881;185;245;87;Province_1881;x
1882;234;133;87;Province_1882;x
1883;107;197;119;Province_1883;x
1884;220;197;71;Province_1884;x
1885;125;181;151;Province_1885;x
1886;206;245;87;Province_1886;x
1887;223;149;71;Province_1887;x
1888;96;214;135;Province_1888;x
1889;193;246;87;Province_1889;x
1890;226;118;87;Province_1890;x
1891;99;214;55;Province_1891;x
1892;212;182;71;Province_1892;x
1893;53;198;151;Province_1893;x
1894;198;182;87;Province_1894;x
1895;231;150;87;Province_1895;x
1896;120;214;71;Province_1896;x
1897;233;214;71;Province_1897;x
1898;234;86;103;Province_1898;x
1899;219;182;103;Province_1899;x
1900;236;166;87;Province_1900;x
1901;125;214;71;Province_1901;x
1902;222;198;55;Province_1902;x
1903;239;134;55;Province_1903;x
1904;112;231;71;Province_1904;x
1905;225;199;87;Province_1905;x
1906;66;199;167;Province_1906;x
1907;211;199;55;Province_1907;x
1908;228;167;55;Province_1908;x
1909;133;231;71;Province_1909;x
1910;214;199;55;Province_1910;x
1911;231;103;55;Province_1911;x
1912;136;231;87;Province_1912;x
1913;249;183;87;Province_1913;x
1914;90;215;167;Province_1914;x
1915;235;199;71;Province_1915;x
1916;236;151;71;Province_1916;x
1917;141;231;87;Province_1917;x
1918;254;215;103;Province_1918;x
1919;239;87;71;Province_1919;x
1920;144;216;71;Province_1920;x
1921;241;152;39;Province_1921;x
1922;50;168;87;Province_1922;x
1923;147;216;71;Province_1923;x
1924;228;120;71;Province_1924;x
1925;69;168;87;Province_1925;x
1926;198;184;39;Province_1926;x
1927;103;152;119;Province_1927;x
1928;152;216;71;Province_1928;x
1929;233;168;71;Province_1929;x
1930;74;168;103;Province_1930;x
1931;203;216;55;Province_1931;x
1932;236;104;87;Province_1932;x
1933;173;216;87;Province_1933;x
1934;222;168;55;Province_1934;x
1935;111;152;135;Province_1935;x
1936;160;233;87;Province_1936;x
1937;225;137;87;Province_1937;x
1938;66;185;103;Province_1938;x
1939;211;201;55;Province_1939;x
1940;100;169;135;Province_1940;x
1941;165;233;87;Province_1941;x
1942;214;153;55;Province_1942;x
1943;87;185;119;Province_1943;x
1944;168;233;87;Province_1944;x
1945;233;121;87;Province_1945;x
1946;90;185;119;Province_1946;x
1947;219;185;71;Province_1947;x
1948;124;169;151;Province_1948;x
1949;189;233;103;Province_1949;x
1950;238;153;55;Province_1950;x
1951;95;185;119;Province_1951;x
1952;224;218;71;Province_1952;x
1953;225;90;55;Province_1953;x
1954;178;250;55;Province_1954;x
1955;227;170;71;Province_1955;x
1956;100;202;119;Province_1956;x
1957;181;250;55;Province_1957;x
1958;230;138;55;Province_1958;x
1959;103;202;135;Province_1959;x
1960;232;202;87;Province_1960;x
1961;57;186;167;Province_1961;x
1962;202;186;55;Province_1962;x
1963;235;170;55;Province_1963;x
1964;108;202;71;Province_1964;x
1965;253;234;87;Province_1965;x
1966;238;106;71;Province_1966;x
1967;111;202;71;Province_1967;x
1968;240;171;87;Province_1968;x
1969;65;187;167;Province_1969;x
1970;194;187;71;Province_1970;x
1971;227;155;71;Province_1971;x
1972;116;219;71;Province_1972;x
1973;245;203;87;Province_1973;x
1974;70;203;167;Province_1974;x
1975;199;203;71;Province_1975;x
1976;248;155;103;Province_1976;x
1977;121;219;71;Province_1977;x
1978;218;203;71;Province_1978;x
1979;235;123;71;Province_1979;x
1980;124;219;87;Province_1980;x
1981;205;187;39;Province_1981;x
1982;94;203;119;Province_1982;x
1983;223;203;87;Province_1983;x
1984;224;172;87;Province_1984;x
1985;113;236;87;Province_1985;x
1986;194;220;39;Province_1986;x
1987;227;92;87;Province_1987;x
1988;212;220;87;Province_1988;x
1989;213;172;55;Province_1989;x
1990;134;236;87;Province_1990;x
1991;215;220;87;Province_1991;x
1992;232;140;87;Province_1992;x
1993;137;236;87;Province_1993;x
1994;218;204;55;Province_1994;x
1995;91;220;135;Province_1995;x
1996;236;220;103;Province_1996;x
1997;237;188;103;Province_1997;x
1998;142;236;103;Province_1998;x
1999;239;220;103;Province_1999;x
2000;224;109;55;Province_2000;x
2001;49;173;103;Province_2001;x
2002;210;189;55;Province_2002;x
2003;99;141;135;Province_2003;x
2004;148;237;55;Province_2004;x
2005;229;157;55;Province_2005;x
2006;70;173;103;Province_2006;x
2007;231;221;71;Province_2007;x
2008;232;93;55;Province_2008;x
2009;153;237;55;Province_2009;x
2010;234;157;71;Province_2010;x
2011;75;173;103;Province_2011;x
2012;172;237;55;Province_2012;x
2013;237;125;55;Province_2013;x
2014;78;173;119;Province_2014;x
2015;239;205;71;Province_2015;x
2016;112;158;151;Province_2016;x
2017;161;238;71;Province_2017;x
2018;226;174;71;Province_2018;x
2019;67;190;119;Province_2019;x
2020;244;238;87;Province_2020;x
2021;229;110;71;Province_2021;x
2022;166;254;71;Province_2022;x
2023;247;174;87;Province_2023;x
2024;120;174;167;Province_2024;x
2025;169;254;71;Province_2025;x
2026;234;142;71;Province_2026;x
2027;91;190;119;Province_2027;x
2028;252;206;87;Province_2028;x
2029;141;174;167;Province_2029;x
2030;190;190;87;Province_2030;x
2031;255;158;87;Province_2031;x
2032;80;207;55;Province_2032;x
2033;177;191;87;Province_2033;x
2034;226;127;87;Province_2034;x
2035;83;207;71;Province_2035;x
2036;196;191;103;Province_2036;x
2037;69;191;183;Province_2037;x
2038;182;191;87;Province_2038;x
2039;231;159;87;Province_2039;x
2040;104;207;71;Province_2040;x
2041;201;223;39;Province_2041;x
2042;234;95;87;Province_2042;x
2043;203;207;87;Province_2043;x
2044;220;175;39;Province_2044;x
2045;109;207;71;Province_2045;x
2046;206;207;103;Province_2046;x
2047;239;143;103;Province_2047;x
2048;96;208;72;Province_2048;x
2049;209;192;56;Province_2049;x
2050;82;176;136;Province_2050;x
2051;195;192;56;Province_2051;x
2052;228;160;56;Province_2052;x
2053;117;208;88;Province_2053;x
2054;214;224;56;Province_2054;x
2055;231;96;56;Province_2055;x
2056;120;208;88;Province_2056;x
2057;217;176;56;Province_2057;x
2058;90;192;136;Province_2058;x
2059;219;208;56;Province_2059;x
2060;236;144;56;Province_2060;x
2061;125;208;88;Province_2061;x
2062;238;208;56;Province_2062;x
2063;239;80;56;Province_2063;x
2064;208;209;72;Province_2064;x
2065;225;145;72;Province_2065;x
2066;114;225;104;Province_2066;x
2067;211;209;72;Province_2067;x
2068;228;113;72;Province_2068;x
2069;133;225;104;Province_2069;x
2070;230;177;72;Province_2070;x
2071;103;209;152;Province_2071;x
2072;216;209;72;Province_2072;x
2073;233;161;72;Province_2073;x
2074;138;225;104;Province_2074;x
2075;251;209;72;Province_2075;x
2076;236;97;72;Province_2076;x
2077;237;225;72;Province_2077;x
2078;254;161;72;Province_2078;x
2079;111;209;152;Province_2079;x
2080;144;226;88;Province_2080;x
2081;225;130;88;Province_2081;x
2082;50;162;120;Province_2082;x
2083;243;194;88;Province_2083;x
2084;116;146;168;Province_2084;x
2085;149;226;88;Province_2085;x
2086;230;178;88;Province_2086;x
2087;71;162;120;Province_2087;x
2088;152;226;88;Province_2088;x
2089;233;114;88;Province_2089;x
2090;74;162;120;Province_2090;x
2091;203;178;88;Province_2091;x
2092;124;146;168;Province_2092;x
2093;173;242;88;Province_2093;x
2094;238;146;88;Province_2094;x
2095;79;162;120;Province_2095;x
2096;192;211;104;Province_2096;x
2097;225;83;104;Province_2097;x
2098;162;243;104;Province_2098;x
2099;211;163;104;Province_2099;x
2100;84;179;56;Province_2100;x
2101;165;179;56;Province_2101;x
2102;230;131;56;Province_2102;x
2103;87;179;56;Province_2103;x
2104;216;195;40;Province_2104;x
2105;73;163;120;Province_2105;x
2106;186;179;56;Province_2106;x
2107;235;163;56;Province_2107;x
2108;92;179;72;Province_2108;x
2109;221;227;56;Province_2109;x
2110;238;99;56;Province_2110;x
2111;95;179;72;Province_2111;x
2112;208;164;56;Province_2112;x
2113;65;164;136;Province_2113;x
2114;178;196;72;Province_2114;x
2115;227;132;72;Province_2115;x
2116;100;196;72;Province_2116;x
2117;229;196;56;Province_2117;x
2118;70;180;136;Province_2118;x
2119;183;196;72;Province_2119;x
2120;232;148;56;Province_2120;x
2121;105;196;88;Province_2121;x
2122;202;196;72;Province_2122;x
2123;235;116;72;Province_2123;x
2124;108;196;88;Province_2124;x
2125;237;180;72;Province_2125;x
2126;94;180;152;Province_2126;x
2127;207;196;72;Province_2127;x
2128;224;149;72;Province_2128;x
2129;97;213;88;Province_2129;x
2130;242;213;72;Province_2130;x
2131;227;85;88;Province_2131;x
2132;196;213;88;Province_2132;x
2133;245;165;72;Province_2133;x
2134;118;213;88;Province_2134;x
2135;199;213;88;Province_2135;x
2136;232;133;88;Province_2136;x
2137;121;213;104;Province_2137;x
2138;250;197;72;Province_2138;x
2139;107;197;152;Province_2139;x
2140;220;213;88;Province_2140;x
2141;237;165;88;Province_2141;x
2142;126;213;104;Province_2142;x
2143;223;213;88;Province_2143;x
2144;224;102;88;Province_2144;x
2145;113;230;104;Province_2145;x
2146;194;182;88;Province_2146;x
2147;99;198;168;Province_2147;x
2148;212;230;104;Province_2148;x
2149;229;150;104;Province_2149;x
2150;134;230;104;Province_2150;x
2151;199;214;88;Province_2151;x
2152;232;86;56;Province_2152;x
2153;217;230;56;Province_2153;x
2154;218;150;88;Province_2154;x
2155;139;230;120;Province_2155;x
2156;236;230;56;Province_2156;x
2157;237;118;56;Province_2157;x
2158;142;230;120;Province_2158;x
2159;223;182;104;Province_2159;x
2160;112;135;120;Province_2160;x
2161;145;247;56;Province_2161;x
2162;226;167;56;Province_2162;x
2163;51;167;120;Province_2163;x
2164;212;215;40;Province_2164;x
2165;229;103;72;Province_2165;x
2166;150;247;72;Province_2166;x
2167;215;167;40;Province_2167;x
2168;136;151;136;Province_2168;x
2169;153;247;72;Province_2169;x
2170;234;135;72;Province_2170;x
2171;75;167;56;Province_2171;x
2172;236;199;56;Province_2172;x
2173;61;151;136;Province_2173;x
2174;174;183;72;Province_2174;x
2175;239;151;56;Province_2175;x
2176;64;184;72;Province_2176;x
2177;161;184;72;Province_2177;x
2178;226;120;72;Province_2178;x
2179;67;184;72;Province_2179;x
2180;228;184;56;Province_2180;x
2181;69;168;136;Province_2181;x
2182;166;200;88;Province_2182;x
2183;231;152;88;Province_2183;x
2184;88;184;72;Province_2184;x
2185;249;216;72;Province_2185;x
2186;234;88;88;Province_2186;x
2187;187;200;88;Province_2187;x
2188;252;168;72;Province_2188;x
2189;93;184;72;Province_2189;x
2190;190;200;88;Province_2190;x
2191;239;136;88;Province_2191;x
2192;80;201;88;Province_2192;x
2193;241;201;72;Province_2193;x
2194;82;169;152;Province_2194;x
2195;179;201;88;Province_2195;x
2196;228;169;104;Province_2196;x
2197;101;201;88;Province_2197;x
2198;246;233;72;Province_2198;x
2199;231;105;104;Province_2199;x
2200;104;201;88;Province_2200;x
2201;201;169;88;Province_2201;x
2202;90;185;168;Province_2202;x
2203;203;217;56;Province_2203;x
2204;236;153;56;Province_2204;x
2205;109;201;88;Province_2205;x
2206;206;217;88;Province_2206;x
2207;239;89;56;Province_2207;x
2208;192;218;56;Province_2208;x
2209;209;154;88;Province_2209;x
2210;98;218;104;Province_2210;x
2211;195;218;56;Province_2211;x
2212;228;122;56;Province_2212;x
2213;117;218;104;Province_2213;x
2214;214;186;88;Province_2214;x
2215;103;202;168;Province_2215;x
2216;200;234;72;Province_2216;x
2217;233;170;72;Province_2217;x
2218;122;218;104;Province_2218;x
2219;219;218;104;Province_2219;x
2220;236;90;72;Province_2220;x
2221;221;234;72;Province_2221;x
2222;222;170;40;Province_2222;x
2223;127;202;120;Province_2223;x
2224;208;235;72;Province_2224;x
2225;225;139;72;Province_2225;x
2226;114;235;120;Province_2226;x
2227;227;203;40;Province_2227;x
2228;116;219;136;Province_2228;x
2229;213;235;72;Province_2229;x
2230;230;187;88;Province_2230;x
2231;135;235;120;Province_2231;x
2232;216;251;88;Province_2232;x
2233;233;107;88;Province_2233;x
2234;138;235;120;Province_2234;x
2235;235;187;56;Province_2235;x
2236;124;219;136;Province_2236;x
2237;237;251;88;Province_2237;x
2238;238;155;88;Province_2238;x
2239;143;235;136;Province_2239;x
2240;240;220;56;Province_2240;x
2241;225;92;88;Province_2241;x
2242;146;188;88;Province_2242;x
2243;243;172;56;Province_2243;x
2244;68;172;72;Province_2244;x
2245;149;188;88;Province_2245;x
2246;230;124;104;Province_2246;x
2247;71;172;72;Province_2247;x
2248;248;204;72;Province_2248;x
2249;73;156;152;Province_2249;x
2250;170;188;56;Province_2250;x
2251;235;172;56;Province_2251;x
2252;76;172;72;Province_2252;x
2253;253;236;72;Province_2253;x
2254;238;108;56;Province_2254;x
2255;175;204;56;Province_2255;x
2256;192;173;72;Province_2256;x
2257;65;157;152;Province_2257;x
2258;162;205;56;Province_2258;x
2259;227;141;56;Province_2259;x
2260;84;189;88;Province_2260;x
2261;197;205;88;Province_2261;x
2262;86;173;168;Province_2262;x
2263;167;205;56;Province_2263;x
2264;216;157;88;Province_2264;x
2265;89;189;88;Province_2265;x
2266;186;205;72;Province_2266;x
2267;235;125;72;Province_2267;x
2268;92;189;88;Province_2268;x
2269;221;189;88;Province_2269;x
2270;94;173;168;Province_2270;x
2271;191;221;72;Province_2271;x
2272;224;158;72;Province_2272;x
2273;81;206;88;Province_2273;x
2274;210;222;88;Province_2274;x
2275;227;94;72;Province_2275;x
2276;180;222;72;Province_2276;x
2277;213;174;104;Province_2277;x
2278;102;206;104;Province_2278;x
2279;183;222;72;Province_2279;x
2280;232;142;88;Province_2280;x
2281;105;206;104;Province_2281;x
2282;234;206;40;Province_2282;x
2283;107;190;120;Province_2283;x
2284;204;238;88;Province_2284;x
2285;237;174;88;Province_2285;x
2286;110;206;104;Province_2286;x
2287;239;238;40;Province_2287;x
2288;224;111;88;Province_2288;x
2289;97;223;104;Province_2289;x
2290;226;191;56;Province_2290;x
2291;99;191;136;Province_2291;x
2292;196;239;88;Province_2292;x
2293;229;159;88;Province_2293;x
2294;118;223;120;Province_2294;x
2295;247;223;56;Province_2295;x
2296;232;95;104;Province_2296;x
2297;201;239;104;Province_2297;x
2298;250;159;56;Province_2298;x
2299;123;223;120;Province_2299;x
2300;220;255;56;Province_2300;x
2301;237;127;56;Province_2301;x
2302;126;223;120;Province_2302;x
2303;255;191;56;Province_2303;x
2304;112;192;153;Province_2304;x
2305;209;240;57;Province_2305;x
2306;226;160;57;Province_2306;x
2307;115;224;121;Province_2307;x
2308;244;208;73;Province_2308;x
2309;229;96;57;Province_2309;x
2310;214;176;57;Province_2310;x
2311;199;160;73;Province_2311;x
2312;56;208;153;Province_2312;x
2313;217;176;57;Province_2313;x
2314;234;128;73;Province_2314;x
2315;139;224;73;Province_2315;x
2316;204;192;73;Province_2316;x
2317;77;208;153;Province_2317;x
2318;238;176;73;Province_2318;x
2319;239;176;73;Province_2319;x
2320;48;161;73;Province_2320;x
2321;145;177;73;Province_2321;x
2322;226;113;73;Province_2322;x
2323;51;161;73;Province_2323;x
2324;212;177;89;Province_2324;x
2325;69;145;169;Province_2325;x
2326;150;193;73;Province_2326;x
2327;231;145;73;Province_2327;x
2328;72;161;73;Province_2328;x
2329;217;209;89;Province_2329;x
2330;234;81;89;Province_2330;x
2331;171;193;89;Province_2331;x
2332;220;161;89;Province_2332;x
2333;77;161;89;Province_2333;x
2334;174;193;89;Province_2334;x
2335;239;129;89;Province_2335;x
2336;64;178;89;Province_2336;x
2337;225;194;105;Province_2337;x
2338;82;146;185;Province_2338;x
2339;163;210;89;Province_2339;x
2340;228;162;89;Province_2340;x
2341;85;178;89;Province_2341;x
2342;230;226;41;Province_2342;x
2343;231;98;89;Province_2343;x
2344;88;178;89;Province_2344;x
2345;233;162;41;Province_2345;x
2346;106;162;121;Province_2346;x
2347;187;210;105;Province_2347;x
2348;236;146;105;Province_2348;x
2349;93;178;105;Province_2349;x
2350;254;194;57;Province_2350;x
2351;111;162;137;Province_2351;x
2352;176;211;57;Province_2352;x
2353;241;147;57;Province_2353;x
2354;82;195;105;Province_2354;x
2355;179;227;57;Province_2355;x
2356;228;115;57;Province_2356;x
2357;101;195;105;Province_2357;x
2358;246;179;57;Province_2358;x
2359;103;179;137;Province_2359;x
2360;184;227;57;Province_2360;x
2361;233;163;57;Province_2361;x
2362;106;195;121;Province_2362;x
2363;251;211;57;Province_2363;x
2364;236;83;73;Province_2364;x
2365;205;227;73;Province_2365;x
2366;206;163;73;Province_2366;x
2367;111;195;121;Province_2367;x
2368;192;228;73;Province_2368;x
2369;225;132;73;Province_2369;x
2370;98;212;121;Province_2370;x
2371;195;196;73;Province_2371;x
2372;116;196;153;Province_2372;x
2373;197;244;73;Province_2373;x
2374;230;164;73;Province_2374;x
2375;119;212;121;Province_2375;x
2376;200;244;73;Province_2376;x
2377;233;100;73;Province_2377;x
2378;122;212;137;Province_2378;x
2379;219;180;73;Province_2379;x
2380;60;196;169;Province_2380;x
2381;221;180;89;Province_2381;x
2382;238;148;89;Province_2382;x
2383;127;212;57;Province_2383;x
2384;208;213;89;Province_2384;x
2385;225;85;89;Province_2385;x
2386;210;181;89;Province_2386;x
2387;211;149;89;Province_2387;x
2388;132;229;73;Province_2388;x
2389;213;181;89;Province_2389;x
2390;230;117;89;Province_2390;x
2391;135;229;73;Province_2391;x
2392;232;181;89;Province_2392;x
2393;73;213;169;Province_2393;x
2394;234;197;89;Province_2394;x
2395;235;165;89;Province_2395;x
2396;140;229;73;Province_2396;x
2397;237;229;105;Province_2397;x
2398;238;101;105;Province_2398;x
2399;239;197;105;Province_2399;x
2400;224;166;41;Province_2400;x
2401;81;134;121;Province_2401;x
2402;146;198;57;Province_2402;x
2403;227;134;57;Province_2403;x
2404;68;166;89;Province_2404;x
2405;245;198;41;Province_2405;x
2406;86;150;121;Province_2406;x
2407;151;198;57;Province_2407;x
2408;248;150;57;Province_2408;x
2409;73;166;89;Province_2409;x
2410;170;214;57;Province_2410;x
2411;235;118;57;Province_2411;x
2412;76;166;89;Province_2412;x
2413;253;182;57;Province_2413;x
2414;94;150;137;Province_2414;x
2415;175;214;73;Province_2415;x
2416;224;151;73;Province_2416;x
2417;65;183;105;Province_2417;x
2418;242;215;57;Province_2418;x
2419;227;87;73;Province_2419;x
2420;164;215;73;Province_2420;x
2421;197;167;57;Province_2421;x
2422;86;183;105;Province_2422;x
2423;167;215;73;Province_2423;x
2424;232;135;73;Province_2424;x
2425;89;183;105;Province_2425;x
2426;202;199;73;Province_2426;x
2427;107;167;153;Province_2427;x
2428;188;231;73;Province_2428;x
2429;237;167;73;Province_2429;x
2430;94;183;105;Province_2430;x
2431;223;231;73;Province_2431;x
2432;224;104;89;Province_2432;x
2433;81;200;121;Province_2433;x
2434;210;184;73;Province_2434;x
2435;115;168;153;Province_2435;x
2436;180;232;89;Province_2436;x
2437;229;152;89;Province_2437;x
2438;102;200;121;Province_2438;x
2439;215;216;73;Province_2439;x
2440;232;88;89;Province_2440;x
2441;185;248;89;Province_2441;x
2442;218;152;89;Province_2442;x
2443;107;200;121;Province_2443;x
2444;204;248;89;Province_2444;x
2445;237;120;89;Province_2445;x
2446;110;200;121;Province_2446;x
2447;239;184;89;Province_2447;x
2448;128;185;169;Province_2448;x
2449;193;249;105;Province_2449;x
2450;226;169;57;Province_2450;x
2451;99;217;57;Province_2451;x
2452;228;217;89;Province_2452;x
2453;229;105;57;Province_2453;x
2454;198;185;57;Province_2454;x
2455;231;169;89;Province_2455;x
2456;72;201;185;Province_2456;x
2457;201;185;57;Province_2457;x
2458;234;137;57;Province_2458;x
2459;123;217;73;Province_2459;x
2460;252;201;41;Province_2460;x
2461;77;201;121;Province_2461;x
2462;222;201;57;Province_2462;x
2463;239;185;57;Province_2463;x
2464;112;234;73;Province_2464;x
2465;209;202;73;Province_2465;x
2466;226;122;73;Province_2466;x
2467;115;234;73;Province_2467;x
2468;244;186;57;Province_2468;x
2469;69;218;137;Province_2469;x
2470;214;202;73;Province_2470;x
2471;231;154;73;Province_2471;x
2472;136;234;89;Province_2472;x
2473;249;218;57;Province_2473;x
2474;234;90;73;Province_2474;x
2475;235;202;73;Province_2475;x
2476;204;170;57;Province_2476;x
2477;141;234;89;Province_2477;x
2478;238;218;73;Province_2478;x
2479;239;122;73;Province_2479;x
2480;48;171;89;Province_2480;x
2481;193;203;57;Province_2481;x
2482;82;139;137;Province_2482;x
2483;147;219;89;Province_2483;x
2484;228;171;89;Province_2484;x
2485;69;171;89;Province_2485;x
2486;214;235;73;Province_2486;x
2487;231;107;89;Province_2487;x
2488;72;171;105;Province_2488;x
2489;217;171;73;Province_2489;x
2490;106;155;153;Province_2490;x
2491;171;219;89;Province_2491;x
2492;236;139;89;Province_2492;x
2493;77;171;105;Province_2493;x
2494;222;203;73;Province_2494;x
2495;111;155;153;Province_2495;x
2496;160;236;105;Province_2496;x
2497;209;156;73;Province_2497;x
2498;66;188;105;Province_2498;x
2499;163;236;105;Province_2499;x
2500;228;124;57;Province_2500;x
2501;85;188;105;Province_2501;x
2502;230;188;89;Province_2502;x
2503;119;172;169;Province_2503;x
2504;168;236;57;Province_2504;x
2505;233;156;57;Province_2505;x
2506;90;188;121;Province_2506;x
2507;235;220;89;Province_2507;x
2508;236;92;57;Province_2508;x
2509;189;236;57;Province_2509;x
2510;238;172;89;Province_2510;x
2511;95;188;121;Province_2511;x
2512;176;253;57;Province_2512;x
2513;225;141;57;Province_2513;x
2514;82;205;121;Province_2514;x
2515;243;205;89;Province_2515;x
2516;116;189;185;Province_2516;x
2517;181;253;73;Province_2517;x
2518;230;173;73;Province_2518;x
2519;103;205;137;Province_2519;x
2520;184;189;73;Province_2520;x
2521;233;109;73;Province_2521;x
2522;106;205;57;Province_2522;x
2523;251;189;41;Province_2523;x
2524;76;189;121;Province_2524;x
2525;205;189;73;Province_2525;x
2526;238;157;73;Province_2526;x
2527;111;205;73;Province_2527;x
2528;240;222;57;Province_2528;x
2529;225;94;73;Province_2529;x
2530;194;190;89;Province_2530;x
2531;195;158;57;Province_2531;x
2532;116;222;73;Province_2532;x
2533;197;206;89;Province_2533;x
2534;230;126;89;Province_2534;x
2535;119;222;73;Province_2535;x
2536;200;190;57;Province_2536;x
2537;73;206;137;Province_2537;x
2538;218;206;89;Province_2538;x
2539;235;174;89;Province_2539;x
2540;124;222;89;Province_2540;x
2541;221;222;57;Province_2541;x
2542;238;110;89;Province_2542;x
2543;223;206;89;Province_2543;x
2544;208;175;73;Province_2544;x
2545;81;207;153;Province_2545;x
2546;210;207;105;Province_2546;x
2547;227;143;105;Province_2547;x
2548;132;239;89;Province_2548;x
2549;213;207;73;Province_2549;x
2550;86;223;153;Province_2550;x
2551;215;223;57;Province_2551;x
2552;216;159;73;Province_2552;x
2553;137;239;89;Province_2553;x
2554;234;223;57;Province_2554;x
2555;235;127;57;Province_2555;x
2556;140;239;105;Province_2556;x
2557;237;191;73;Province_2557;x
2558;110;223;153;Province_2558;x
2559;239;223;57;Province_2559;x
2560;224;144;58;Province_2560;x
2561;49;160;106;Province_2561;x
2562;226;208;90;Province_2562;x
2563;227;80;58;Province_2563;x
2564;148;224;74;Province_2564;x
2565;229;160;90;Province_2565;x
2566;70;160;106;Province_2566;x
2567;151;224;74;Province_2567;x
2568;232;128;74;Province_2568;x
2569;73;160;106;Province_2569;x
2570;250;192;90;Province_2570;x
2571;107;144;170;Province_2571;x
2572;172;224;74;Province_2572;x
2573;237;160;74;Province_2573;x
2574;78;160;122;Province_2574;x
2575;255;224;90;Province_2575;x
2576;224;97;74;Province_2576;x
2577;65;177;122;Province_2577;x
2578;242;161;106;Province_2578;x
2579;115;145;186;Province_2579;x
2580;164;241;90;Province_2580;x
2581;229;145;90;Province_2581;x
2582;86;177;122;Province_2582;x
2583;247;193;42;Province_2583;x
