province;red;green;blue;name;x
22699;75;197;150;Province_22699;x
22700;172;197;86;Province_22700;x
22701;77;133;180;Province_22701;x
22702;78;197;86;Province_22702;x
22703;207;165;86;Province_22703;x
22704;80;197;180;Province_22704;x
22705;113;197;86;Province_22705;x
22706;210;101;86;Province_22706;x
22707;83;197;150;Province_22707;x
22708;212;197;86;Province_22708;x
22709;85;165;180;Province_22709;x
22710;86;197;86;Province_22710;x
22711;215;133;86;Province_22711;x
22712;88;197;150;Province_22712;x
22713;153;197;86;Province_22713;x
22714;218;69;86;Province_22714;x
22715;91;197;86;Province_22715;x
22716;220;197;86;Province_22716;x
22717;93;197;180;Province_22717;x
22718;126;197;86;Province_22718;x
22719;223;101;86;Province_22719;x
22720;64;198;150;Province_22720;x
22721;161;198;86;Province_22721;x
22722;66;134;180;Province_22722;x
22723;67;198;86;Province_22723;x
22724;196;166;86;Province_22724;x
22725;69;198;180;Province_22725;x
22726;102;198;86;Province_22726;x
22727;199;102;86;Province_22727;x
22728;72;198;150;Province_22728;x
22729;201;198;86;Province_22729;x
22730;74;166;180;Province_22730;x
22731;75;198;86;Province_22731;x
22732;204;134;86;Province_22732;x
22733;77;198;150;Province_22733;x
22734;142;198;86;Province_22734;x
22735;207;70;86;Province_22735;x
22736;80;198;86;Province_22736;x
22737;209;198;86;Province_22737;x
22738;82;198;180;Province_22738;x
22739;115;198;86;Province_22739;x
22740;212;102;86;Province_22740;x
22741;85;198;150;Province_22741;x
22742;182;198;86;Province_22742;x
22743;87;134;180;Province_22743;x
22744;88;198;86;Province_22744;x
22745;217;166;86;Province_22745;x
22746;90;198;180;Province_22746;x
22747;155;198;86;Province_22747;x
22748;220;70;86;Province_22748;x
22749;93;198;86;Province_22749;x
22750;222;198;86;Province_22750;x
22751;95;166;180;Province_22751;x
22752;64;199;86;Province_22752;x
22753;193;135;86;Province_22753;x
22754;66;199;150;Province_22754;x
22755;163;199;86;Province_22755;x
22756;68;135;180;Province_22756;x
22757;69;199;86;Province_22757;x
22758;198;167;86;Province_22758;x
22759;71;199;180;Province_22759;x
22760;104;199;86;Province_22760;x
22761;201;103;86;Province_22761;x
22762;74;199;150;Province_22762;x
22763;203;199;86;Province_22763;x
22764;76;167;180;Province_22764;x
22765;77;199;86;Province_22765;x
22766;206;135;86;Province_22766;x
22767;79;199;150;Province_22767;x
22768;144;199;86;Province_22768;x
22769;209;71;86;Province_22769;x
22770;82;199;86;Province_22770;x
22771;211;199;86;Province_22771;x
22772;84;199;180;Province_22772;x
22773;117;199;86;Province_22773;x
22774;214;103;86;Province_22774;x
22775;87;199;150;Province_22775;x
22776;184;199;86;Province_22776;x
22777;89;135;180;Province_22777;x
22778;90;199;86;Province_22778;x
22779;219;167;86;Province_22779;x
22780;92;199;180;Province_22780;x
22781;157;199;86;Province_22781;x
22782;222;71;86;Province_22782;x
22783;95;199;86;Province_22783;x
22784;192;200;86;Province_22784;x
22785;65;168;180;Province_22785;x
22786;66;200;86;Province_22786;x
22787;195;136;86;Province_22787;x
22788;68;200;150;Province_22788;x
22789;165;200;86;Province_22789;x
22790;70;136;180;Province_22790;x
22791;71;200;86;Province_22791;x
22792;200;168;86;Province_22792;x
22793;73;200;180;Province_22793;x
22794;106;200;86;Province_22794;x
22795;203;104;86;Province_22795;x
22796;76;200;150;Province_22796;x
22797;205;200;86;Province_22797;x
22798;78;136;180;Province_22798;x
22799;79;200;86;Province_22799;x
22800;208;168;86;Province_22800;x
22801;81;200;180;Province_22801;x
22802;146;200;86;Province_22802;x
22803;211;72;86;Province_22803;x
22804;84;200;86;Province_22804;x
22805;213;200;86;Province_22805;x
22806;86;168;180;Province_22806;x
22807;87;200;86;Province_22807;x
22808;216;136;86;Province_22808;x
22809;89;200;150;Province_22809;x
22810;186;200;86;Province_22810;x
22811;91;136;180;Province_22811;x
22812;92;200;86;Province_22812;x
22813;221;168;86;Province_22813;x
22814;94;200;180;Province_22814;x
22815;127;200;86;Province_22815;x
22816;192;105;86;Province_22816;x
22817;65;201;150;Province_22817;x
22818;194;201;86;Province_22818;x
22819;67;169;180;Province_22819;x
22820;68;201;86;Province_22820;x
22821;197;137;86;Province_22821;x
22822;70;201;150;Province_22822;x
22823;135;201;86;Province_22823;x
22824;200;73;86;Province_22824;x
22825;73;201;86;Province_22825;x
22826;202;201;86;Province_22826;x
22827;75;201;180;Province_22827;x
22828;108;201;86;Province_22828;x
22829;205;105;86;Province_22829;x
22830;78;201;150;Province_22830;x
22831;175;201;86;Province_22831;x
22832;80;137;180;Province_22832;x
22833;81;201;86;Province_22833;x
22834;210;169;86;Province_22834;x
22835;83;201;180;Province_22835;x
22836;148;201;86;Province_22836;x
22837;213;73;86;Province_22837;x
22838;86;201;86;Province_22838;x
22839;215;201;86;Province_22839;x
22840;88;169;180;Province_22840;x
22841;89;201;86;Province_22841;x
22842;218;137;86;Province_22842;x
22843;91;201;150;Province_22843;x
22844;188;201;86;Province_22844;x
22845;93;137;180;Province_22845;x
22846;94;201;86;Province_22846;x
22847;223;169;86;Province_22847;x
22848;64;202;180;Province_22848;x
22849;97;202;86;Province_22849;x
22850;194;106;86;Province_22850;x
22851;67;202;150;Province_22851;x
22852;196;202;86;Province_22852;x
22853;69;170;180;Province_22853;x
22854;70;202;86;Province_22854;x
22855;199;138;86;Province_22855;x
22856;72;202;150;Province_22856;x
22857;137;202;86;Province_22857;x
22858;202;74;86;Province_22858;x
22859;75;202;86;Province_22859;x
22860;204;202;86;Province_22860;x
22861;77;202;180;Province_22861;x
22862;110;202;86;Province_22862;x
22863;207;106;86;Province_22863;x
22864;80;202;150;Province_22864;x
22865;177;202;86;Province_22865;x
22866;82;138;180;Province_22866;x
22867;83;202;86;Province_22867;x
22868;212;170;86;Province_22868;x
22869;85;202;180;Province_22869;x
22870;150;202;86;Province_22870;x
22871;215;74;86;Province_22871;x
22872;88;202;150;Province_22872;x
22873;217;202;86;Province_22873;x
22874;90;170;180;Province_22874;x
22875;91;202;86;Province_22875;x
22876;220;138;86;Province_22876;x
22877;93;202;150;Province_22877;x
22878;190;202;86;Province_22878;x
22879;95;106;180;Province_22879;x
22880;64;203;86;Province_22880;x
22881;193;203;86;Province_22881;x
22882;66;203;180;Province_22882;x
22883;99;203;86;Province_22883;x
22884;196;107;86;Province_22884;x
22885;69;203;150;Province_22885;x
22886;166;203;86;Province_22886;x
22887;71;139;180;Province_22887;x
22888;72;203;86;Province_22888;x
22889;201;171;86;Province_22889;x
22890;74;203;180;Province_22890;x
22891;139;203;86;Province_22891;x
22892;204;75;86;Province_22892;x
22893;77;203;86;Province_22893;x
22894;206;203;86;Province_22894;x
22895;79;171;180;Province_22895;x
22896;80;203;86;Province_22896;x
22897;209;139;86;Province_22897;x
22898;82;203;150;Province_22898;x
22899;179;203;86;Province_22899;x
22900;84;139;180;Province_22900;x
22901;85;203;86;Province_22901;x
22902;214;171;86;Province_22902;x
22903;87;203;180;Province_22903;x
22904;120;203;86;Province_22904;x
22905;217;107;86;Province_22905;x
22906;90;203;150;Province_22906;x
22907;219;203;86;Province_22907;x
22908;92;171;180;Province_22908;x
22909;93;203;86;Province_22909;x
22910;222;139;86;Province_22910;x
22911;95;203;150;Province_22911;x
22912;128;204;86;Province_22912;x
22913;193;76;86;Province_22913;x
22914;66;204;86;Province_22914;x
22915;195;204;86;Province_22915;x
22916;68;204;180;Province_22916;x
22917;101;204;86;Province_22917;x
22918;198;108;86;Province_22918;x
22919;71;204;150;Province_22919;x
22920;168;204;86;Province_22920;x
22921;73;140;180;Province_22921;x
22922;74;204;86;Province_22922;x
22923;203;172;86;Province_22923;x
22924;76;204;180;Province_22924;x
22925;141;204;86;Province_22925;x
22926;206;76;86;Province_22926;x
22927;79;204;86;Province_22927;x
22928;208;204;86;Province_22928;x
22929;81;172;180;Province_22929;x
22930;82;204;86;Province_22930;x
22931;211;140;86;Province_22931;x
22932;84;204;150;Province_22932;x
22933;181;204;86;Province_22933;x
22934;86;140;180;Province_22934;x
22935;87;204;86;Province_22935;x
22936;216;172;86;Province_22936;x
22937;89;204;180;Province_22937;x
22938;122;204;86;Province_22938;x
22939;219;108;86;Province_22939;x
22940;92;204;150;Province_22940;x
22941;221;204;86;Province_22941;x
22942;94;172;180;Province_22942;x
22943;95;204;86;Province_22943;x
22944;192;141;86;Province_22944;x
22945;65;205;180;Province_22945;x
22946;130;205;86;Province_22946;x
22947;195;77;86;Province_22947;x
22948;68;205;86;Province_22948;x
22949;197;205;86;Province_22949;x
22950;70;173;180;Province_22950;x
22951;103;205;86;Province_22951;x
22952;200;141;86;Province_22952;x
22953;73;205;150;Province_22953;x
22954;170;205;86;Province_22954;x
22955;75;141;180;Province_22955;x
22956;76;205;86;Province_22956;x
22957;205;173;86;Province_22957;x
22958;78;205;180;Province_22958;x
22959;111;205;86;Province_22959;x
22960;208;109;86;Province_22960;x
22961;81;205;150;Province_22961;x
22962;210;205;86;Province_22962;x
22963;83;173;180;Province_22963;x
22964;84;205;86;Province_22964;x
22965;213;141;86;Province_22965;x
22966;86;205;150;Province_22966;x
22967;151;205;86;Province_22967;x
22968;216;77;86;Province_22968;x
22969;89;205;86;Province_22969;x
22970;218;205;86;Province_22970;x
22971;91;205;180;Province_22971;x
22972;124;205;86;Province_22972;x
22973;221;109;86;Province_22973;x
22974;94;205;150;Province_22974;x
22975;191;205;86;Province_22975;x
22976;64;142;180;Province_22976;x
22977;65;206;86;Province_22977;x
22978;194;174;86;Province_22978;x
22979;67;206;180;Province_22979;x
22980;132;206;86;Province_22980;x
22981;197;78;86;Province_22981;x
22982;70;206;86;Province_22982;x
22983;199;206;86;Province_22983;x
22984;72;174;180;Province_22984;x
22985;73;206;86;Province_22985;x
22986;202;142;86;Province_22986;x
22987;75;206;150;Province_22987;x
22988;172;206;86;Province_22988;x
22989;77;142;180;Province_22989;x
22990;78;206;86;Province_22990;x
22991;207;174;86;Province_22991;x
22992;80;206;180;Province_22992;x
22993;113;206;86;Province_22993;x
22994;210;110;86;Province_22994;x
22995;83;206;150;Province_22995;x
22996;212;206;86;Province_22996;x
22997;85;174;180;Province_22997;x
22998;86;206;86;Province_22998;x
22999;215;142;86;Province_22999;x
23000;88;206;150;Province_23000;x
23001;153;206;86;Province_23001;x
23002;218;78;86;Province_23002;x
23003;91;206;86;Province_23003;x
23004;220;206;86;Province_23004;x
23005;93;206;180;Province_23005;x
23006;126;206;86;Province_23006;x
23007;223;110;86;Province_23007;x
23008;64;207;150;Province_23008;x
23009;161;207;86;Province_23009;x
23010;66;143;180;Province_23010;x
23011;67;207;86;Province_23011;x
23012;196;175;86;Province_23012;x
23013;69;207;180;Province_23013;x
23014;134;207;86;Province_23014;x
23015;199;79;86;Province_23015;x
23016;72;207;86;Province_23016;x
23017;201;207;86;Province_23017;x
23018;74;175;180;Province_23018;x
23019;75;207;86;Province_23019;x
23020;204;143;86;Province_23020;x
23021;77;207;150;Province_23021;x
23022;174;207;86;Province_23022;x
23023;79;111;180;Province_23023;x
23024;80;207;86;Province_23024;x
23025;209;207;86;Province_23025;x
23026;82;207;180;Province_23026;x
23027;115;207;86;Province_23027;x
23028;212;111;86;Province_23028;x
23029;85;207;150;Province_23029;x
23030;214;207;86;Province_23030;x
23031;87;143;180;Province_23031;x
23032;88;207;86;Province_23032;x
23033;217;175;86;Province_23033;x
23034;90;207;180;Province_23034;x
23035;155;207;86;Province_23035;x
23036;220;79;86;Province_23036;x
23037;93;207;86;Province_23037;x
23038;222;207;86;Province_23038;x
23039;95;175;180;Province_23039;x
23040;64;208;86;Province_23040;x
23041;193;144;86;Province_23041;x
23042;66;208;150;Province_23042;x
23043;163;208;86;Province_23043;x
23044;68;144;180;Province_23044;x
23045;69;208;86;Province_23045;x
23046;198;176;86;Province_23046;x
23047;71;208;180;Province_23047;x
23048;104;208;86;Province_23048;x
23049;201;112;86;Province_23049;x
23050;74;208;150;Province_23050;x
23051;203;208;86;Province_23051;x
23052;76;176;180;Province_23052;x
23053;77;208;86;Province_23053;x
23054;206;144;86;Province_23054;x
23055;79;208;150;Province_23055;x
23056;144;208;86;Province_23056;x
23057;209;80;86;Province_23057;x
23058;82;208;86;Province_23058;x
23059;211;208;86;Province_23059;x
23060;84;208;180;Province_23060;x
23061;117;208;86;Province_23061;x
23062;214;112;86;Province_23062;x
23063;87;208;150;Province_23063;x
23064;184;208;86;Province_23064;x
23065;89;144;180;Province_23065;x
23066;90;208;86;Province_23066;x
23067;219;176;86;Province_23067;x
23068;92;208;180;Province_23068;x
23069;157;208;86;Province_23069;x
23070;222;80;86;Province_23070;x
23071;95;208;86;Province_23071;x
23072;192;209;86;Province_23072;x
23073;65;177;180;Province_23073;x
23074;66;209;86;Province_23074;x
23075;195;145;86;Province_23075;x
23076;68;209;150;Province_23076;x
23077;165;209;86;Province_23077;x
23078;70;145;180;Province_23078;x
23079;71;209;86;Province_23079;x
23080;200;177;86;Province_23080;x
23081;73;209;180;Province_23081;x
23082;106;209;86;Province_23082;x
23083;203;113;86;Province_23083;x
23084;76;209;150;Province_23084;x
23085;205;209;86;Province_23085;x
23086;78;177;180;Province_23086;x
23087;79;209;86;Province_23087;x
23088;208;145;86;Province_23088;x
23089;81;209;150;Province_23089;x
23090;146;209;86;Province_23090;x
23091;211;81;86;Province_23091;x
23092;84;209;86;Province_23092;x
23093;213;209;86;Province_23093;x
23094;86;209;180;Province_23094;x
23095;119;209;86;Province_23095;x
23096;216;113;86;Province_23096;x
23097;89;209;150;Province_23097;x
23098;186;209;86;Province_23098;x
23099;91;145;180;Province_23099;x
23100;92;209;86;Province_23100;x
23101;221;177;86;Province_23101;x
23102;94;209;180;Province_23102;x
23103;159;209;86;Province_23103;x
23104;192;114;86;Province_23104;x
23105;65;210;150;Province_23105;x
23106;194;210;86;Province_23106;x
23107;67;178;180;Province_23107;x
23108;68;210;86;Province_23108;x
23109;197;146;86;Province_23109;x
23110;70;210;150;Province_23110;x
23111;135;210;86;Province_23111;x
23112;200;82;86;Province_23112;x
23113;73;210;86;Province_23113;x
23114;202;210;86;Province_23114;x
23115;75;210;180;Province_23115;x
23116;108;210;86;Province_23116;x
23117;205;114;86;Province_23117;x
23118;78;210;150;Province_23118;x
23119;175;210;86;Province_23119;x
23120;80;146;180;Province_23120;x
23121;81;210;86;Province_23121;x
23122;210;178;86;Province_23122;x
23123;83;210;180;Province_23123;x
23124;148;210;86;Province_23124;x
23125;213;82;86;Province_23125;x
23126;86;210;86;Province_23126;x
23127;215;210;86;Province_23127;x
23128;88;178;180;Province_23128;x
23129;89;210;86;Province_23129;x
23130;218;146;86;Province_23130;x
23131;91;210;150;Province_23131;x
23132;188;210;86;Province_23132;x
23133;93;146;180;Province_23133;x
23134;94;210;86;Province_23134;x
23135;223;178;86;Province_23135;x
23136;64;211;180;Province_23136;x
23137;97;211;86;Province_23137;x
23138;194;115;86;Province_23138;x
23139;67;211;150;Province_23139;x
23140;196;211;86;Province_23140;x
23141;69;179;180;Province_23141;x
23142;70;211;86;Province_23142;x
23143;199;147;86;Province_23143;x
23144;72;211;150;Province_23144;x
23145;137;211;86;Province_23145;x
23146;202;83;86;Province_23146;x
23147;75;211;86;Province_23147;x
23148;204;211;86;Province_23148;x
23149;77;211;180;Province_23149;x
23150;110;211;86;Province_23150;x
23151;207;115;86;Province_23151;x
23152;80;211;150;Province_23152;x
23153;177;211;86;Province_23153;x
23154;82;147;180;Province_23154;x
23155;83;211;86;Province_23155;x
23156;212;179;86;Province_23156;x
23157;85;211;180;Province_23157;x
23158;150;211;86;Province_23158;x
23159;215;83;86;Province_23159;x
23160;88;211;86;Province_23160;x
23161;217;211;86;Province_23161;x
23162;90;179;180;Province_23162;x
23163;91;211;86;Province_23163;x
23164;220;147;86;Province_23164;x
23165;93;211;150;Province_23165;x
23166;190;211;86;Province_23166;x
23167;95;147;180;Province_23167;x
23168;64;212;86;Province_23168;x
23169;193;180;86;Province_23169;x
23170;66;212;180;Province_23170;x
23171;99;212;86;Province_23171;x
23172;196;116;86;Province_23172;x
23173;69;212;150;Province_23173;x
23174;198;212;86;Province_23174;x
23175;71;148;180;Province_23175;x
23176;72;212;86;Province_23176;x
23177;201;148;86;Province_23177;x
23178;74;212;180;Province_23178;x
23179;139;212;86;Province_23179;x
23180;204;84;86;Province_23180;x
23181;77;212;86;Province_23181;x
23182;206;212;86;Province_23182;x
23183;79;180;180;Province_23183;x
23184;80;212;86;Province_23184;x
23185;209;148;86;Province_23185;x
23186;82;212;150;Province_23186;x
23187;179;212;86;Province_23187;x
23188;84;148;180;Province_23188;x
23189;85;212;86;Province_23189;x
23190;214;180;86;Province_23190;x
23191;87;212;180;Province_23191;x
23192;120;212;86;Province_23192;x
23193;217;116;86;Province_23193;x
23194;90;212;150;Province_23194;x
23195;219;212;86;Province_23195;x
23196;92;180;180;Province_23196;x
23197;93;212;86;Province_23197;x
23198;222;148;86;Province_23198;x
23199;95;212;150;Province_23199;x
23200;128;213;86;Province_23200;x
23201;193;85;86;Province_23201;x
23202;66;213;86;Province_23202;x
23203;195;213;86;Province_23203;x
23204;68;213;180;Province_23204;x
23205;101;213;86;Province_23205;x
23206;198;117;86;Province_23206;x
23207;71;213;150;Province_23207;x
23208;168;213;86;Province_23208;x
23209;73;149;180;Province_23209;x
23210;74;213;86;Province_23210;x
23211;203;181;86;Province_23211;x
23212;76;213;180;Province_23212;x
23213;141;213;86;Province_23213;x
23214;206;85;86;Province_23214;x
23215;79;213;86;Province_23215;x
23216;208;213;86;Province_23216;x
23217;81;181;180;Province_23217;x
23218;82;213;86;Province_23218;x
23219;211;149;86;Province_23219;x
23220;84;213;150;Province_23220;x
23221;181;213;86;Province_23221;x
23222;86;149;180;Province_23222;x
23223;87;213;86;Province_23223;x
23224;216;181;86;Province_23224;x
23225;89;213;180;Province_23225;x
23226;122;213;86;Province_23226;x
23227;219;117;86;Province_23227;x
23228;92;213;150;Province_23228;x
23229;221;213;86;Province_23229;x
23230;94;181;180;Province_23230;x
23231;95;213;86;Province_23231;x
23232;192;150;86;Province_23232;x
23233;65;214;150;Province_23233;x
23234;130;214;86;Province_23234;x
23235;195;86;86;Province_23235;x
23236;68;214;86;Province_23236;x
23237;197;214;86;Province_23237;x
23238;70;214;180;Province_23238;x
23239;103;214;86;Province_23239;x
23240;200;118;86;Province_23240;x
23241;73;214;150;Province_23241;x
23242;170;214;86;Province_23242;x
23243;75;150;180;Province_23243;x
23244;76;214;86;Province_23244;x
23245;205;182;86;Province_23245;x
23246;78;214;180;Province_23246;x
23247;143;214;86;Province_23247;x
23248;208;86;86;Province_23248;x
23249;81;214;150;Province_23249;x
23250;210;214;86;Province_23250;x
23251;83;182;180;Province_23251;x
23252;84;214;86;Province_23252;x
23253;213;150;86;Province_23253;x
23254;86;214;150;Province_23254;x
23255;183;214;86;Province_23255;x
23256;88;118;180;Province_23256;x
23257;89;214;86;Province_23257;x
23258;218;214;86;Province_23258;x
23259;91;214;180;Province_23259;x
23260;124;214;86;Province_23260;x
23261;221;118;86;Province_23261;x
23262;94;214;150;Province_23262;x
23263;191;214;86;Province_23263;x
23264;64;151;180;Province_23264;x
23265;65;215;86;Province_23265;x
23266;194;183;86;Province_23266;x
23267;67;215;180;Province_23267;x
23268;132;215;86;Province_23268;x
23269;197;87;86;Province_23269;x
23270;70;215;86;Province_23270;x
23271;199;215;86;Province_23271;x
23272;72;183;180;Province_23272;x
23273;73;215;86;Province_23273;x
23274;202;151;86;Province_23274;x
23275;75;215;150;Province_23275;x
23276;172;215;86;Province_23276;x
23277;77;151;180;Province_23277;x
23278;78;215;86;Province_23278;x
23279;207;183;86;Province_23279;x
23280;80;215;180;Province_23280;x
23281;113;215;86;Province_23281;x
23282;210;119;86;Province_23282;x
23283;83;215;150;Province_23283;x
23284;212;215;86;Province_23284;x
23285;85;183;180;Province_23285;x
23286;86;215;86;Province_23286;x
23287;215;151;86;Province_23287;x
23288;88;215;150;Province_23288;x
23289;153;215;86;Province_23289;x
23290;218;87;86;Province_23290;x
23291;91;215;86;Province_23291;x
23292;220;215;86;Province_23292;x
23293;93;215;180;Province_23293;x
23294;126;215;86;Province_23294;x
23295;223;119;86;Province_23295;x
23296;64;216;150;Province_23296;x
23297;161;216;86;Province_23297;x
23298;66;152;180;Province_23298;x
23299;67;216;86;Province_23299;x
23300;196;184;86;Province_23300;x
23301;69;216;180;Province_23301;x
23302;134;216;86;Province_23302;x
23303;199;88;86;Province_23303;x
23304;72;216;86;Province_23304;x
23305;201;216;86;Province_23305;x
23306;74;184;180;Province_23306;x
23307;75;216;86;Province_23307;x
23308;204;152;86;Province_23308;x
23309;77;216;150;Province_23309;x
23310;174;216;86;Province_23310;x
23311;79;152;180;Province_23311;x
23312;80;216;86;Province_23312;x
23313;209;184;86;Province_23313;x
23314;82;216;180;Province_23314;x
23315;115;216;86;Province_23315;x
23316;212;120;86;Province_23316;x
23317;85;216;150;Province_23317;x
23318;214;216;86;Province_23318;x
23319;87;184;180;Province_23319;x
23320;88;216;86;Province_23320;x
23321;217;152;86;Province_23321;x
23322;90;216;180;Province_23322;x
23323;155;216;86;Province_23323;x
23324;220;88;86;Province_23324;x
23325;93;216;86;Province_23325;x
23326;222;216;86;Province_23326;x
23327;95;184;180;Province_23327;x
23328;96;217;86;Province_23328;x
23329;193;121;86;Province_23329;x
23330;66;217;150;Province_23330;x
23331;163;217;86;Province_23331;x
23332;68;153;180;Province_23332;x
23333;69;217;86;Province_23333;x
23334;198;185;86;Province_23334;x
23335;71;217;180;Province_23335;x
23336;104;217;86;Province_23336;x
23337;201;121;86;Province_23337;x
23338;74;217;150;Province_23338;x
23339;203;217;86;Province_23339;x
23340;76;185;180;Province_23340;x
23341;77;217;86;Province_23341;x
23342;206;153;86;Province_23342;x
23343;79;217;150;Province_23343;x
23344;144;217;86;Province_23344;x
23345;209;89;86;Province_23345;x
23346;82;217;86;Province_23346;x
23347;211;217;86;Province_23347;x
23348;84;217;180;Province_23348;x
23349;117;217;86;Province_23349;x
23350;214;121;86;Province_23350;x
23351;87;217;150;Province_23351;x
23352;184;217;86;Province_23352;x
23353;89;153;180;Province_23353;x
23354;90;217;86;Province_23354;x
23355;219;185;86;Province_23355;x
23356;92;217;180;Province_23356;x
23357;157;217;86;Province_23357;x
23358;222;89;86;Province_23358;x
23359;95;217;86;Province_23359;x
23360;192;218;86;Province_23360;x
23361;65;186;180;Province_23361;x
23362;66;218;86;Province_23362;x
23363;195;154;86;Province_23363;x
23364;68;218;150;Province_23364;x
23365;165;218;86;Province_23365;x
23366;70;154;180;Province_23366;x
23367;71;218;86;Province_23367;x
23368;200;186;86;Province_23368;x
23369;73;218;180;Province_23369;x
23370;106;218;86;Province_23370;x
23371;203;122;86;Province_23371;x
23372;76;218;150;Province_23372;x
23373;205;218;86;Province_23373;x
23374;78;186;180;Province_23374;x
23375;79;218;86;Province_23375;x
23376;208;154;86;Province_23376;x
23377;81;218;150;Province_23377;x
23378;146;218;86;Province_23378;x
23379;211;90;86;Province_23379;x
23380;84;218;86;Province_23380;x
23381;213;218;86;Province_23381;x
23382;86;218;180;Province_23382;x
23383;119;218;86;Province_23383;x
23384;216;122;86;Province_23384;x
23385;89;218;150;Province_23385;x
23386;186;218;86;Province_23386;x
23387;91;154;180;Province_23387;x
23388;92;218;86;Province_23388;x
23389;221;186;86;Province_23389;x
23390;94;218;180;Province_23390;x
23391;159;218;86;Province_23391;x
23392;192;91;86;Province_23392;x
23393;65;219;86;Province_23393;x
23394;194;219;86;Province_23394;x
23395;67;187;180;Province_23395;x
23396;68;219;86;Province_23396;x
23397;197;155;86;Province_23397;x
23398;70;219;150;Province_23398;x
23399;167;219;86;Province_23399;x
23400;72;155;180;Province_23400;x
23401;73;219;86;Province_23401;x
23402;202;187;86;Province_23402;x
23403;75;219;180;Province_23403;x
23404;108;219;86;Province_23404;x
23405;205;123;86;Province_23405;x
23406;78;219;150;Province_23406;x
23407;207;219;86;Province_23407;x
23408;80;155;180;Province_23408;x
23409;81;219;86;Province_23409;x
23410;210;187;86;Province_23410;x
23411;83;219;180;Province_23411;x
23412;148;219;86;Province_23412;x
23413;213;91;86;Province_23413;x
23414;86;219;86;Province_23414;x
23415;215;219;86;Province_23415;x
23416;88;187;180;Province_23416;x
23417;89;219;86;Province_23417;x
23418;218;155;86;Province_23418;x
23419;91;219;150;Province_23419;x
23420;188;219;86;Province_23420;x
23421;93;155;180;Province_23421;x
23422;94;219;86;Province_23422;x
23423;223;187;86;Province_23423;x
23424;64;220;180;Province_23424;x
23425;97;220;86;Province_23425;x
23426;194;124;86;Province_23426;x
23427;67;220;150;Province_23427;x
23428;196;220;86;Province_23428;x
23429;69;188;180;Province_23429;x
23430;70;220;86;Province_23430;x
23431;199;156;86;Province_23431;x
23432;72;220;150;Province_23432;x
23433;137;220;86;Province_23433;x
23434;202;92;86;Province_23434;x
23435;75;220;86;Province_23435;x
23436;204;220;86;Province_23436;x
23437;77;220;180;Province_23437;x
23438;110;220;86;Province_23438;x
23439;207;124;86;Province_23439;x
23440;80;220;150;Province_23440;x
23441;177;220;86;Province_23441;x
23442;82;156;180;Province_23442;x
23443;83;220;86;Province_23443;x
23444;212;188;86;Province_23444;x
23445;85;220;180;Province_23445;x
23446;150;220;86;Province_23446;x
23447;215;92;86;Province_23447;x
23448;88;220;86;Province_23448;x
23449;217;220;86;Province_23449;x
23450;90;188;180;Province_23450;x
23451;91;220;86;Province_23451;x
23452;220;156;86;Province_23452;x
23453;93;220;150;Province_23453;x
23454;190;220;86;Province_23454;x
23455;95;156;180;Province_23455;x
23456;64;221;86;Province_23456;x
23457;193;189;86;Province_23457;x
23458;66;221;180;Province_23458;x
23459;99;221;86;Province_23459;x
23460;196;125;86;Province_23460;x
23461;69;221;150;Province_23461;x
23462;198;221;86;Province_23462;x
23463;71;189;180;Province_23463;x
23464;72;221;86;Province_23464;x
23465;201;157;86;Province_23465;x
23466;74;221;150;Province_23466;x
23467;139;221;86;Province_23467;x
23468;204;93;86;Province_23468;x
23469;77;221;86;Province_23469;x
23470;206;221;86;Province_23470;x
23471;79;221;180;Province_23471;x
23472;112;221;86;Province_23472;x
23473;209;125;86;Province_23473;x
23474;82;221;150;Province_23474;x
23475;179;221;86;Province_23475;x
23476;84;157;180;Province_23476;x
23477;85;221;86;Province_23477;x
23478;214;189;86;Province_23478;x
23479;87;221;180;Province_23479;x
23480;152;221;86;Province_23480;x
23481;217;93;86;Province_23481;x
23482;90;221;150;Province_23482;x
23483;219;221;86;Province_23483;x
23484;92;189;180;Province_23484;x
23485;93;221;86;Province_23485;x
23486;222;157;86;Province_23486;x
23487;95;221;150;Province_23487;x
23488;128;222;86;Province_23488;x
23489;193;94;86;Province_23489;x
23490;66;222;86;Province_23490;x
23491;195;222;86;Province_23491;x
23492;68;222;180;Province_23492;x
23493;101;222;86;Province_23493;x
23494;198;126;86;Province_23494;x
23495;71;222;150;Province_23495;x
23496;168;222;86;Province_23496;x
23497;73;158;180;Province_23497;x
23498;74;222;86;Province_23498;x
23499;203;190;86;Province_23499;x
23500;76;222;180;Province_23500;x
23501;141;222;86;Province_23501;x
23502;206;94;86;Province_23502;x
23503;79;222;86;Province_23503;x
23504;208;222;86;Province_23504;x
23505;81;190;180;Province_23505;x
23506;82;222;86;Province_23506;x
23507;211;158;86;Province_23507;x
23508;84;222;150;Province_23508;x
23509;181;222;86;Province_23509;x
23510;86;158;180;Province_23510;x
23511;87;222;86;Province_23511;x
23512;216;190;86;Province_23512;x
23513;89;222;180;Province_23513;x
23514;122;222;86;Province_23514;x
23515;219;126;86;Province_23515;x
23516;92;222;150;Province_23516;x
23517;221;222;86;Province_23517;x
23518;94;190;180;Province_23518;x
23519;95;222;86;Province_23519;x
23520;192;159;86;Province_23520;x
